Time,Demand,Temperature,month,week,day_of_week,hour
2022-03-27 13:00:00,1.84,16.3,3,12,6,13
2022-03-27 14:00:00,1.812,14.5,3,12,6,14
2022-03-27 15:00:00,1.802,13.2,3,12,6,15
2022-03-27 16:00:00,1.908,14.0,3,12,6,16
2022-03-27 17:00:00,1.81,14.0,3,12,6,17
2022-03-27 18:00:00,1.925,13.3,3,12,6,18
2022-03-27 19:00:00,2.266,13.3,3,12,6,19
2022-03-27 20:00:00,2.308,12.9,3,12,6,20
2022-03-27 21:00:00,2.132,12.5,3,12,6,21
2022-03-27 22:00:00,2.008,12.1,3,12,6,22
2022-03-27 23:00:00,1.776,11.4,3,12,6,23
2022-03-28 00:00:00,1.541,11.6,3,13,0,0
2022-03-28 01:00:00,1.386,11.4,3,13,0,1
2022-03-28 02:00:00,1.332,11.7,3,13,0,2
2022-03-28 03:00:00,1.264,11.5,3,13,0,3
2022-03-28 04:00:00,1.255,11.6,3,13,0,4
2022-03-28 05:00:00,1.207,11.2,3,13,0,5
2022-03-28 06:00:00,1.274,10.1,3,13,0,6
2022-03-28 07:00:00,1.422,11.0,3,13,0,7
2022-03-28 08:00:00,1.637,13.4,3,13,0,8
2022-03-28 09:00:00,1.911,15.3,3,13,0,9
2022-03-28 10:00:00,2.04,17.3,3,13,0,10
2022-03-28 11:00:00,2.15,17.8,3,13,0,11
2022-03-28 12:00:00,2.31,18.7,3,13,0,12
2022-03-28 13:00:00,2.32,18.5,3,13,0,13
2022-03-28 14:00:00,2.274,16.7,3,13,0,14
2022-03-28 15:00:00,2.239,15.9,3,13,0,15
2022-03-28 16:00:00,2.246,16.9,3,13,0,16
2022-03-28 17:00:00,2.172,16.6,3,13,0,17
2022-03-28 18:00:00,2.153,13.9,3,13,0,18
2022-03-28 19:00:00,2.565,13.2,3,13,0,19
2022-03-28 20:00:00,2.517,13.2,3,13,0,20
2022-03-28 21:00:00,2.37,12.9,3,13,0,21
2022-03-28 22:00:00,2.218,12.3,3,13,0,22
2022-03-28 23:00:00,1.837,12.0,3,13,0,23
2022-03-29 00:00:00,1.542,11.2,3,13,1,0
2022-03-29 01:00:00,1.391,11.3,3,13,1,1
2022-03-29 02:00:00,1.331,10.0,3,13,1,2
2022-03-29 03:00:00,1.269,10.1,3,13,1,3
2022-03-29 04:00:00,1.283,10.2,3,13,1,4
2022-03-29 05:00:00,1.26,11.0,3,13,1,5
2022-03-29 06:00:00,1.355,10.4,3,13,1,6
2022-03-29 07:00:00,1.513,11.0,3,13,1,7
2022-03-29 08:00:00,1.775,12.8,3,13,1,8
2022-03-29 09:00:00,1.966,14.5,3,13,1,9
2022-03-29 10:00:00,2.008,15.6,3,13,1,10
2022-03-29 11:00:00,2.169,17.4,3,13,1,11
2022-03-29 12:00:00,2.387,16.1,3,13,1,12
2022-03-29 13:00:00,2.316,16.8,3,13,1,13
2022-03-29 14:00:00,2.242,16.1,3,13,1,14
2022-03-29 15:00:00,2.334,15.9,3,13,1,15
2022-03-29 16:00:00,2.216,14.6,3,13,1,16
2022-03-29 17:00:00,2.205,14.4,3,13,1,17
2022-03-29 18:00:00,2.449,13.6,3,13,1,18
2022-03-29 19:00:00,2.573,13.1,3,13,1,19
2022-03-29 20:00:00,2.525,13.2,3,13,1,20
2022-03-29 21:00:00,2.329,12.8,3,13,1,21
2022-03-29 22:00:00,2.166,12.7,3,13,1,22
2022-03-29 23:00:00,1.855,12.6,3,13,1,23
2022-03-30 00:00:00,1.581,12.7,3,13,2,0
2022-03-30 01:00:00,1.412,12.5,3,13,2,1
2022-03-30 02:00:00,1.368,12.5,3,13,2,2
2022-03-30 03:00:00,1.325,12.1,3,13,2,3
2022-03-30 04:00:00,1.296,12.1,3,13,2,4
2022-03-30 05:00:00,1.322,11.9,3,13,2,5
2022-03-30 06:00:00,1.332,11.4,3,13,2,6
2022-03-30 07:00:00,1.509,12.3,3,13,2,7
2022-03-30 08:00:00,1.793,13.3,3,13,2,8
2022-03-30 09:00:00,2.014,14.8,3,13,2,9
2022-03-30 10:00:00,2.049,16.8,3,13,2,10
2022-03-30 11:00:00,2.193,17.3,3,13,2,11
2022-03-30 12:00:00,2.296,17.3,3,13,2,12
2022-03-30 13:00:00,2.277,18.4,3,13,2,13
2022-03-30 14:00:00,2.241,18.2,3,13,2,14
2022-03-30 15:00:00,2.355,17.5,3,13,2,15
2022-03-30 16:00:00,2.291,17.1,3,13,2,16
2022-03-30 17:00:00,2.244,15.7,3,13,2,17
2022-03-30 18:00:00,2.251,14.5,3,13,2,18
2022-03-30 19:00:00,2.573,13.2,3,13,2,19
2022-03-30 20:00:00,2.525,11.4,3,13,2,20
2022-03-30 21:00:00,2.37,12.6,3,13,2,21
2022-03-30 22:00:00,2.218,12.7,3,13,2,22
2022-03-30 23:00:00,1.837,12.1,3,13,2,23
2022-03-31 00:00:00,1.542,12.5,3,13,3,0
2022-03-31 01:00:00,1.391,11.8,3,13,3,1
2022-03-31 02:00:00,1.331,11.7,3,13,3,2
2022-03-31 03:00:00,1.27,11.6,3,13,3,3
2022-03-31 04:00:00,1.283,11.1,3,13,3,4
2022-03-31 05:00:00,1.26,10.0,3,13,3,5
2022-03-31 06:00:00,1.355,9.2,3,13,3,6
2022-03-31 07:00:00,1.513,11.6,3,13,3,7
2022-03-31 08:00:00,1.775,13.3,3,13,3,8
2022-03-31 09:00:00,1.966,14.9,3,13,3,9
2022-03-31 10:00:00,2.008,16.6,3,13,3,10
2022-03-31 11:00:00,2.169,16.9,3,13,3,11
2022-03-31 12:00:00,2.387,17.1,3,13,3,12
2022-03-31 13:00:00,2.316,16.8,3,13,3,13
2022-03-31 14:00:00,2.242,16.2,3,13,3,14
2022-03-31 15:00:00,2.334,16.8,3,13,3,15
2022-03-31 16:00:00,2.216,15.7,3,13,3,16
2022-03-31 17:00:00,2.205,14.9,3,13,3,17
2022-03-31 18:00:00,2.449,13.9,3,13,3,18
2022-03-31 19:00:00,2.573,13.2,3,13,3,19
2022-03-31 20:00:00,2.525,12.8,3,13,3,20
2022-03-31 21:00:00,2.33,12.6,3,13,3,21
2022-03-31 22:00:00,2.166,12.2,3,13,3,22
2022-03-31 23:00:00,1.855,12.0,3,13,3,23
2022-04-01 00:00:00,1.551,11.4,4,13,4,0
2022-04-01 01:00:00,1.403,11.7,4,13,4,1
2022-04-01 02:00:00,1.385,11.4,4,13,4,2
2022-04-01 03:00:00,1.276,11.3,4,13,4,3
2022-04-01 04:00:00,1.3,10.6,4,13,4,4
2022-04-01 05:00:00,1.272,11.3,4,13,4,5
2022-04-01 06:00:00,1.323,10.2,4,13,4,6
2022-04-01 07:00:00,1.512,11.7,4,13,4,7
2022-04-01 08:00:00,1.681,13.0,4,13,4,8
2022-04-01 09:00:00,1.938,15.1,4,13,4,9
2022-04-01 10:00:00,1.921,17.2,4,13,4,10
2022-04-01 11:00:00,2.14,16.7,4,13,4,11
2022-04-01 12:00:00,2.161,18.4,4,13,4,12
2022-04-01 13:00:00,2.175,17.7,4,13,4,13
2022-04-01 14:00:00,2.19,15.4,4,13,4,14
2022-04-01 15:00:00,2.285,14.7,4,13,4,15
2022-04-01 16:00:00,2.204,14.9,4,13,4,16
2022-04-01 17:00:00,2.24,13.9,4,13,4,17
2022-04-01 18:00:00,2.223,13.8,4,13,4,18
2022-04-01 19:00:00,2.59,13.0,4,13,4,19
2022-04-01 20:00:00,2.545,12.9,4,13,4,20
2022-04-01 21:00:00,2.416,12.2,4,13,4,21
2022-04-01 22:00:00,2.258,12.3,4,13,4,22
2022-04-01 23:00:00,2.041,12.3,4,13,4,23
2022-04-02 00:00:00,1.743,12.2,4,13,5,0
2022-04-02 01:00:00,1.505,11.2,4,13,5,1
2022-04-02 02:00:00,1.424,11.0,4,13,5,2
2022-04-02 03:00:00,1.347,11.3,4,13,5,3
2022-04-02 04:00:00,1.375,11.4,4,13,5,4
2022-04-02 05:00:00,1.332,11.2,4,13,5,5
2022-04-02 06:00:00,1.375,11.3,4,13,5,6
2022-04-02 07:00:00,1.294,11.8,4,13,5,7
2022-04-02 08:00:00,1.586,13.1,4,13,5,8
2022-04-02 09:00:00,1.772,14.4,4,13,5,9
2022-04-02 10:00:00,1.871,16.5,4,13,5,10
2022-04-02 11:00:00,1.957,18.6,4,13,5,11
2022-04-02 12:00:00,2.189,19.3,4,13,5,12
2022-04-02 13:00:00,2.084,19.2,4,13,5,13
2022-04-02 14:00:00,2.053,19.5,4,13,5,14
2022-04-02 15:00:00,1.985,17.5,4,13,5,15
2022-04-02 16:00:00,1.985,16.5,4,13,5,16
2022-04-02 17:00:00,2.116,15.5,4,13,5,17
2022-04-02 18:00:00,2.116,14.4,4,13,5,18
2022-04-02 19:00:00,2.405,13.3,4,13,5,19
2022-04-02 20:00:00,2.214,12.2,4,13,5,20
2022-04-02 21:00:00,2.554,11.6,4,13,5,21
2022-04-02 22:00:00,2.383,12.4,4,13,5,22
2022-04-02 23:00:00,2.081,10.2,4,13,5,23
2022-04-03 00:00:00,1.866,10.0,4,13,6,0
2022-04-03 01:00:00,1.668,8.9,4,13,6,1
2022-04-03 02:00:00,1.51,8.4,4,13,6,2
2022-04-03 03:00:00,1.473,8.7,4,13,6,3
2022-04-03 04:00:00,1.476,8.7,4,13,6,4
2022-04-03 05:00:00,1.495,8.5,4,13,6,5
2022-04-03 06:00:00,1.461,8.9,4,13,6,6
2022-04-03 07:00:00,1.372,11.8,4,13,6,7
2022-04-03 08:00:00,1.467,14.2,4,13,6,8
2022-04-03 09:00:00,1.578,16.0,4,13,6,9
2022-04-03 10:00:00,1.79,18.2,4,13,6,10
2022-04-03 11:00:00,1.895,19.6,4,13,6,11
2022-04-03 12:00:00,1.997,19.8,4,13,6,12
2022-04-03 13:00:00,2.071,20.2,4,13,6,13
2022-04-03 14:00:00,2.02,17.4,4,13,6,14
2022-04-03 15:00:00,2.037,17.9,4,13,6,15
2022-04-03 16:00:00,1.861,15.3,4,13,6,16
2022-04-03 17:00:00,1.828,14.8,4,13,6,17
2022-04-03 18:00:00,1.933,13.9,4,13,6,18
2022-04-03 19:00:00,2.336,12.4,4,13,6,19
2022-04-03 20:00:00,2.283,12.4,4,13,6,20
2022-04-03 21:00:00,2.296,11.0,4,13,6,21
2022-04-03 22:00:00,2.096,11.3,4,13,6,22
2022-04-03 23:00:00,1.858,11.0,4,13,6,23
2022-04-04 00:00:00,1.632,11.0,4,14,0,0
2022-04-04 01:00:00,1.451,10.7,4,14,0,1
2022-04-04 02:00:00,1.366,10.9,4,14,0,2
2022-04-04 03:00:00,1.311,11.2,4,14,0,3
2022-04-04 04:00:00,1.324,11.3,4,14,0,4
2022-04-04 05:00:00,1.281,11.0,4,14,0,5
2022-04-04 06:00:00,1.337,11.0,4,14,0,6
2022-04-04 07:00:00,1.487,11.6,4,14,0,7
2022-04-04 08:00:00,1.765,13.5,4,14,0,8
2022-04-04 09:00:00,2.002,15.8,4,14,0,9
2022-04-04 10:00:00,2.123,17.5,4,14,0,10
2022-04-04 11:00:00,2.246,18.7,4,14,0,11
2022-04-04 12:00:00,2.332,19.3,4,14,0,12
2022-04-04 13:00:00,2.388,17.8,4,14,0,13
2022-04-04 14:00:00,2.338,17.0,4,14,0,14
2022-04-04 15:00:00,2.289,16.2,4,14,0,15
2022-04-04 16:00:00,2.139,16.0,4,14,0,16
2022-04-04 17:00:00,2.116,14.4,4,14,0,17
2022-04-04 18:00:00,2.312,14.0,4,14,0,18
2022-04-04 19:00:00,2.507,12.3,4,14,0,19
2022-04-04 20:00:00,2.437,11.6,4,14,0,20
2022-04-04 21:00:00,2.348,11.6,4,14,0,21
2022-04-04 22:00:00,2.086,10.6,4,14,0,22
2022-04-04 23:00:00,1.823,11.5,4,14,0,23
2022-04-05 00:00:00,1.551,11.3,4,14,1,0
2022-04-05 01:00:00,1.467,10.4,4,14,1,1
2022-04-05 02:00:00,1.35,9.4,4,14,1,2
2022-04-05 03:00:00,1.308,9.7,4,14,1,3
2022-04-05 04:00:00,1.338,8.8,4,14,1,4
2022-04-05 05:00:00,1.279,8.3,4,14,1,5
2022-04-05 06:00:00,1.328,7.3,4,14,1,6
2022-04-05 07:00:00,1.519,9.6,4,14,1,7
2022-04-05 08:00:00,1.698,13.4,4,14,1,8
2022-04-05 09:00:00,1.967,16.0,4,14,1,9
2022-04-05 10:00:00,2.084,18.0,4,14,1,10
2022-04-05 11:00:00,2.314,19.1,4,14,1,11
2022-04-05 12:00:00,2.395,20.5,4,14,1,12
2022-04-05 13:00:00,2.243,21.1,4,14,1,13
2022-04-05 14:00:00,2.263,18.8,4,14,1,14
2022-04-05 15:00:00,2.287,16.4,4,14,1,15
2022-04-05 16:00:00,2.28,16.6,4,14,1,16
2022-04-05 17:00:00,2.281,15.5,4,14,1,17
2022-04-05 18:00:00,2.243,14.6,4,14,1,18
2022-04-05 19:00:00,2.621,13.1,4,14,1,19
2022-04-05 20:00:00,2.568,12.2,4,14,1,20
2022-04-05 21:00:00,2.562,12.7,4,14,1,21
2022-04-05 22:00:00,2.352,11.9,4,14,1,22
2022-04-05 23:00:00,1.964,12.2,4,14,1,23
2022-04-06 00:00:00,1.65,12.4,4,14,2,0
2022-04-06 01:00:00,1.49,11.1,4,14,2,1
2022-04-06 02:00:00,1.389,11.6,4,14,2,2
2022-04-06 03:00:00,1.364,10.5,4,14,2,3
2022-04-06 04:00:00,1.344,10.1,4,14,2,4
2022-04-06 05:00:00,1.362,9.4,4,14,2,5
2022-04-06 06:00:00,1.385,8.7,4,14,2,6
2022-04-06 07:00:00,1.515,11.1,4,14,2,7
2022-04-06 08:00:00,1.739,14.1,4,14,2,8
2022-04-06 09:00:00,1.901,15.7,4,14,2,9
2022-04-06 10:00:00,1.98,16.8,4,14,2,10
2022-04-06 11:00:00,2.127,18.0,4,14,2,11
2022-04-06 12:00:00,2.217,19.8,4,14,2,12
2022-04-06 13:00:00,2.178,19.2,4,14,2,13
2022-04-06 14:00:00,2.145,17.9,4,14,2,14
2022-04-06 15:00:00,2.18,18.2,4,14,2,15
2022-04-06 16:00:00,2.207,17.0,4,14,2,16
2022-04-06 17:00:00,2.272,15.5,4,14,2,17
2022-04-06 18:00:00,2.255,14.4,4,14,2,18
2022-04-06 19:00:00,2.649,13.1,4,14,2,19
2022-04-06 20:00:00,2.536,12.9,4,14,2,20
2022-04-06 21:00:00,2.432,11.6,4,14,2,21
2022-04-06 22:00:00,2.301,11.3,4,14,2,22
2022-04-06 23:00:00,1.948,10.4,4,14,2,23
2022-04-07 00:00:00,1.717,12.3,4,14,3,0
2022-04-07 01:00:00,1.446,10.7,4,14,3,1
2022-04-07 02:00:00,1.392,10.4,4,14,3,2
2022-04-07 03:00:00,1.399,9.5,4,14,3,3
2022-04-07 04:00:00,1.346,10.2,4,14,3,4
2022-04-07 05:00:00,1.3,9.7,4,14,3,5
2022-04-07 06:00:00,1.359,8.9,4,14,3,6
2022-04-07 07:00:00,1.474,12.0,4,14,3,7
2022-04-07 08:00:00,1.718,14.1,4,14,3,8
2022-04-07 09:00:00,1.969,15.8,4,14,3,9
2022-04-07 10:00:00,2.083,17.3,4,14,3,10
2022-04-07 11:00:00,2.173,18.5,4,14,3,11
2022-04-07 12:00:00,2.265,19.7,4,14,3,12
2022-04-07 13:00:00,2.251,17.1,4,14,3,13
2022-04-07 14:00:00,2.22,17.4,4,14,3,14
2022-04-07 15:00:00,2.29,17.1,4,14,3,15
2022-04-07 16:00:00,2.396,16.6,4,14,3,16
2022-04-07 17:00:00,2.331,15.2,4,14,3,17
2022-04-07 18:00:00,2.277,13.7,4,14,3,18
2022-04-07 19:00:00,2.663,13.4,4,14,3,19
2022-04-07 20:00:00,2.563,13.3,4,14,3,20
2022-04-07 21:00:00,2.505,12.2,4,14,3,21
2022-04-07 22:00:00,2.298,11.8,4,14,3,22
2022-04-07 23:00:00,1.943,12.3,4,14,3,23
2022-04-08 00:00:00,1.69,12.1,4,14,4,0
2022-04-08 01:00:00,1.479,12.6,4,14,4,1
2022-04-08 02:00:00,1.401,12.9,4,14,4,2
2022-04-08 03:00:00,1.351,12.3,4,14,4,3
2022-04-08 04:00:00,1.311,12.1,4,14,4,4
2022-04-08 05:00:00,1.331,11.5,4,14,4,5
2022-04-08 06:00:00,1.365,10.6,4,14,4,6
2022-04-08 07:00:00,1.429,11.6,4,14,4,7
2022-04-08 08:00:00,1.749,13.5,4,14,4,8
2022-04-08 09:00:00,1.881,15.3,4,14,4,9
2022-04-08 10:00:00,1.921,17.2,4,14,4,10
2022-04-08 11:00:00,2.166,18.2,4,14,4,11
2022-04-08 12:00:00,2.28,19.1,4,14,4,12
2022-04-08 13:00:00,2.216,18.2,4,14,4,13
2022-04-08 14:00:00,2.239,15.9,4,14,4,14
2022-04-08 15:00:00,2.285,15.7,4,14,4,15
2022-04-08 16:00:00,2.205,16.0,4,14,4,16
2022-04-08 17:00:00,2.143,14.5,4,14,4,17
2022-04-08 18:00:00,2.183,13.5,4,14,4,18
2022-04-08 19:00:00,2.499,13.3,4,14,4,19
2022-04-08 20:00:00,2.461,13.2,4,14,4,20
2022-04-08 21:00:00,2.311,12.1,4,14,4,21
2022-04-08 22:00:00,2.229,12.2,4,14,4,22
2022-04-08 23:00:00,1.886,12.7,4,14,4,23
2022-04-09 00:00:00,1.663,12.8,4,14,5,0
2022-04-09 01:00:00,1.485,12.6,4,14,5,1
2022-04-09 02:00:00,1.414,12.4,4,14,5,2
2022-04-09 03:00:00,1.302,12.5,4,14,5,3
2022-04-09 04:00:00,1.316,11.7,4,14,5,4
2022-04-09 05:00:00,1.311,12.5,4,14,5,5
2022-04-09 06:00:00,1.323,12.0,4,14,5,6
2022-04-09 07:00:00,1.291,11.8,4,14,5,7
2022-04-09 08:00:00,1.509,13.0,4,14,5,8
2022-04-09 09:00:00,1.707,14.3,4,14,5,9
2022-04-09 10:00:00,1.918,16.3,4,14,5,10
2022-04-09 11:00:00,2.044,17.4,4,14,5,11
2022-04-09 12:00:00,2.127,18.6,4,14,5,12
2022-04-09 13:00:00,2.109,17.3,4,14,5,13
2022-04-09 14:00:00,2.135,16.0,4,14,5,14
2022-04-09 15:00:00,1.975,16.1,4,14,5,15
2022-04-09 16:00:00,1.96,14.8,4,14,5,16
2022-04-09 17:00:00,2.062,14.2,4,14,5,17
2022-04-09 18:00:00,2.154,13.4,4,14,5,18
2022-04-09 19:00:00,2.389,12.8,4,14,5,19
2022-04-09 20:00:00,2.414,13.0,4,14,5,20
2022-04-09 21:00:00,2.282,12.9,4,14,5,21
2022-04-09 22:00:00,2.137,12.7,4,14,5,22
2022-04-09 23:00:00,1.953,12.6,4,14,5,23
2022-04-10 00:00:00,1.703,12.5,4,14,6,0
2022-04-10 01:00:00,1.486,12.5,4,14,6,1
2022-04-10 02:00:00,1.429,12.5,4,14,6,2
2022-04-10 03:00:00,1.375,12.6,4,14,6,3
2022-04-10 04:00:00,1.379,12.4,4,14,6,4
2022-04-10 05:00:00,1.336,12.3,4,14,6,5
2022-04-10 06:00:00,1.363,12.2,4,14,6,6
2022-04-10 07:00:00,1.23,12.2,4,14,6,7
2022-04-10 08:00:00,1.397,13.9,4,14,6,8
2022-04-10 09:00:00,1.66,15.7,4,14,6,9
2022-04-10 10:00:00,1.794,17.1,4,14,6,10
2022-04-10 11:00:00,1.826,17.1,4,14,6,11
2022-04-10 12:00:00,1.858,16.9,4,14,6,12
2022-04-10 13:00:00,1.911,16.6,4,14,6,13
2022-04-10 14:00:00,1.913,16.3,4,14,6,14
2022-04-10 15:00:00,1.81,15.9,4,14,6,15
2022-04-10 16:00:00,1.912,15.8,4,14,6,16
2022-04-10 17:00:00,1.888,15.4,4,14,6,17
2022-04-10 18:00:00,2.048,14.0,4,14,6,18
2022-04-10 19:00:00,2.355,13.5,4,14,6,19
2022-04-10 20:00:00,2.288,13.2,4,14,6,20
2022-04-10 21:00:00,2.27,12.6,4,14,6,21
2022-04-10 22:00:00,2.098,13.0,4,14,6,22
2022-04-10 23:00:00,1.812,13.1,4,14,6,23
2022-04-11 00:00:00,1.602,12.8,4,15,0,0
2022-04-11 01:00:00,1.442,12.7,4,15,0,1
2022-04-11 02:00:00,1.312,12.5,4,15,0,2
2022-04-11 03:00:00,1.287,12.2,4,15,0,3
2022-04-11 04:00:00,1.315,12.4,4,15,0,4
2022-04-11 05:00:00,1.298,12.2,4,15,0,5
2022-04-11 06:00:00,1.262,11.4,4,15,0,6
2022-04-11 07:00:00,1.484,11.6,4,15,0,7
2022-04-11 08:00:00,1.695,13.4,4,15,0,8
2022-04-11 09:00:00,1.931,14.9,4,15,0,9
2022-04-11 10:00:00,1.957,16.9,4,15,0,10
2022-04-11 11:00:00,2.075,18.2,4,15,0,11
2022-04-11 12:00:00,2.207,19.0,4,15,0,12
2022-04-11 13:00:00,2.237,18.7,4,15,0,13
2022-04-11 14:00:00,2.188,18.1,4,15,0,14
2022-04-11 15:00:00,2.177,16.8,4,15,0,15
2022-04-11 16:00:00,2.206,15.6,4,15,0,16
2022-04-11 17:00:00,2.208,14.6,4,15,0,17
2022-04-11 18:00:00,2.248,13.7,4,15,0,18
2022-04-11 19:00:00,2.562,13.1,4,15,0,19
2022-04-11 20:00:00,2.534,13.0,4,15,0,20
2022-04-11 21:00:00,2.405,12.7,4,15,0,21
2022-04-11 22:00:00,2.234,12.2,4,15,0,22
2022-04-11 23:00:00,1.875,11.9,4,15,0,23
2022-04-12 00:00:00,1.586,11.7,4,15,1,0
2022-04-12 01:00:00,1.472,11.1,4,15,1,1
2022-04-12 02:00:00,1.362,11.4,4,15,1,2
2022-04-12 03:00:00,1.322,11.1,4,15,1,3
2022-04-12 04:00:00,1.298,11.0,4,15,1,4
2022-04-12 05:00:00,1.315,11.3,4,15,1,5
2022-04-12 06:00:00,1.328,11.0,4,15,1,6
2022-04-12 07:00:00,1.512,12.0,4,15,1,7
2022-04-12 08:00:00,1.797,14.2,4,15,1,8
2022-04-12 09:00:00,1.93,15.5,4,15,1,9
2022-04-12 10:00:00,2.062,17.7,4,15,1,10
2022-04-12 11:00:00,2.171,17.9,4,15,1,11
2022-04-12 12:00:00,2.252,19.1,4,15,1,12
2022-04-12 13:00:00,2.152,18.7,4,15,1,13
2022-04-12 14:00:00,2.061,18.7,4,15,1,14
2022-04-12 15:00:00,2.059,19.0,4,15,1,15
2022-04-12 16:00:00,2.007,18.1,4,15,1,16
2022-04-12 17:00:00,2.033,17.1,4,15,1,17
2022-04-12 18:00:00,2.1,15.1,4,15,1,18
2022-04-12 19:00:00,2.534,13.3,4,15,1,19
2022-04-12 20:00:00,2.429,13.2,4,15,1,20
2022-04-12 21:00:00,2.339,13.2,4,15,1,21
2022-04-12 22:00:00,2.234,12.8,4,15,1,22
2022-04-12 23:00:00,1.876,12.3,4,15,1,23
2022-04-13 00:00:00,1.612,11.5,4,15,2,0
2022-04-13 01:00:00,1.456,11.7,4,15,2,1
2022-04-13 02:00:00,1.39,10.5,4,15,2,2
2022-04-13 03:00:00,1.306,10.5,4,15,2,3
2022-04-13 04:00:00,1.299,9.5,4,15,2,4
2022-04-13 05:00:00,1.327,9.5,4,15,2,5
2022-04-13 06:00:00,1.366,10.4,4,15,2,6
2022-04-13 07:00:00,1.535,12.1,4,15,2,7
2022-04-13 08:00:00,1.808,13.7,4,15,2,8
2022-04-13 09:00:00,1.822,15.8,4,15,2,9
2022-04-13 10:00:00,1.951,17.2,4,15,2,10
2022-04-13 11:00:00,2.028,18.9,4,15,2,11
2022-04-13 12:00:00,2.183,18.7,4,15,2,12
2022-04-13 13:00:00,2.117,19.2,4,15,2,13
2022-04-13 14:00:00,2.135,18.4,4,15,2,14
2022-04-13 15:00:00,2.091,18.1,4,15,2,15
2022-04-13 16:00:00,2.203,17.0,4,15,2,16
2022-04-13 17:00:00,2.108,15.9,4,15,2,17
2022-04-13 18:00:00,2.211,14.7,4,15,2,18
2022-04-13 19:00:00,2.534,13.3,4,15,2,19
2022-04-13 20:00:00,2.437,13.1,4,15,2,20
2022-04-13 21:00:00,2.38,12.4,4,15,2,21
2022-04-13 22:00:00,2.195,12.0,4,15,2,22
2022-04-13 23:00:00,1.899,11.6,4,15,2,23
2022-04-14 00:00:00,1.694,11.8,4,15,3,0
2022-04-14 01:00:00,1.489,11.7,4,15,3,1
2022-04-14 02:00:00,1.38,11.6,4,15,3,2
2022-04-14 03:00:00,1.339,10.9,4,15,3,3
2022-04-14 04:00:00,1.315,10.0,4,15,3,4
2022-04-14 05:00:00,1.297,10.6,4,15,3,5
2022-04-14 06:00:00,1.34,11.0,4,15,3,6
2022-04-14 07:00:00,1.543,12.6,4,15,3,7
2022-04-14 08:00:00,1.751,14.1,4,15,3,8
2022-04-14 09:00:00,1.875,15.5,4,15,3,9
2022-04-14 10:00:00,2.018,17.2,4,15,3,10
2022-04-14 11:00:00,2.054,18.4,4,15,3,11
2022-04-14 12:00:00,2.155,19.9,4,15,3,12
2022-04-14 13:00:00,2.117,20.9,4,15,3,13
2022-04-14 14:00:00,2.077,18.6,4,15,3,14
2022-04-14 15:00:00,2.053,16.4,4,15,3,15
2022-04-14 16:00:00,1.982,15.7,4,15,3,16
2022-04-14 17:00:00,2.075,14.6,4,15,3,17
2022-04-14 18:00:00,2.104,13.8,4,15,3,18
2022-04-14 19:00:00,2.422,13.8,4,15,3,19
2022-04-14 20:00:00,2.391,13.1,4,15,3,20
2022-04-14 21:00:00,2.255,12.9,4,15,3,21
2022-04-14 22:00:00,2.121,12.2,4,15,3,22
2022-04-14 23:00:00,1.86,11.1,4,15,3,23
2022-04-15 00:00:00,1.572,10.9,4,15,4,0
2022-04-15 01:00:00,1.442,11.0,4,15,4,1
2022-04-15 02:00:00,1.307,11.1,4,15,4,2
2022-04-15 03:00:00,1.284,9.6,4,15,4,3
2022-04-15 04:00:00,1.261,10.4,4,15,4,4
2022-04-15 05:00:00,1.262,10.3,4,15,4,5
2022-04-15 06:00:00,1.309,10.7,4,15,4,6
2022-04-15 07:00:00,1.249,11.6,4,15,4,7
2022-04-15 08:00:00,1.468,14.0,4,15,4,8
2022-04-15 09:00:00,1.733,16.2,4,15,4,9
2022-04-15 10:00:00,1.83,17.8,4,15,4,10
2022-04-15 11:00:00,1.92,17.9,4,15,4,11
2022-04-15 12:00:00,2.053,18.6,4,15,4,12
2022-04-15 13:00:00,2.042,18.5,4,15,4,13
2022-04-15 14:00:00,1.892,20.1,4,15,4,14
2022-04-15 15:00:00,1.769,18.5,4,15,4,15
2022-04-15 16:00:00,1.828,18.6,4,15,4,16
2022-04-15 17:00:00,1.791,17.5,4,15,4,17
2022-04-15 18:00:00,1.987,15.3,4,15,4,18
2022-04-15 19:00:00,2.173,14.3,4,15,4,19
2022-04-15 20:00:00,2.186,13.2,4,15,4,20
2022-04-15 21:00:00,2.093,12.5,4,15,4,21
2022-04-15 22:00:00,2.0,11.4,4,15,4,22
2022-04-15 23:00:00,1.875,10.9,4,15,4,23
2022-04-16 00:00:00,1.532,11.0,4,15,5,0
2022-04-16 01:00:00,1.419,11.1,4,15,5,1
2022-04-16 02:00:00,1.367,10.7,4,15,5,2
2022-04-16 03:00:00,1.277,9.7,4,15,5,3
2022-04-16 04:00:00,1.273,9.4,4,15,5,4
2022-04-16 05:00:00,1.294,9.7,4,15,5,5
2022-04-16 06:00:00,1.283,9.1,4,15,5,6
2022-04-16 07:00:00,1.165,12.0,4,15,5,7
2022-04-16 08:00:00,1.501,14.6,4,15,5,8
2022-04-16 09:00:00,1.71,16.7,4,15,5,9
2022-04-16 10:00:00,1.853,17.9,4,15,5,10
2022-04-16 11:00:00,1.919,19.2,4,15,5,11
2022-04-16 12:00:00,1.957,20.7,4,15,5,12
2022-04-16 13:00:00,1.975,17.8,4,15,5,13
